3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,VIÁTICOS,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"5177,78","5177,78"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,PASAJES TERRESTRES NACIONALES,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"4507,34","4507,34"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,HOSPEDAJE NACIONAL,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"7545,56","7545,56"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE VEHÍCULOS,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"5772,56","5772,56"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"5772,56","5772,56"
3311,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE SALÓN,A3.7 / 6 / 6.3,"Talleres en manejo sustentable del bosque, fortalecimiento organizacional, manejo administrativo, estrategias de mercado.",1,"7860,56","7860,56"
3311,RAINFOREST,VIAJES_RF,COMBUSTIBLE,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"2627,93","2627,93"
3311,RAINFOREST,VIAJES_RF,VIÁTICOS,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,0,0
3311,RAINFOREST,VIAJES_RF,PASAJES TERRESTRES NACIONALES,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,0,0
3311,RAINFOREST,VIAJES_RF,PASAJES AÉREOS NACIONALES,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,0,0
3311,RAINFOREST,VIAJES_RF,HOSPEDAJE NACIONAL,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"935,78","935,78"
3311,RAINFOREST,VIAJES_RF,ALQUILER DE VEHÍCULOS,A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"2975,78","2975,78"
3311,RAINFOREST,VIAJES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.7 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales.,1,"1390,96","1390,96"
3321,BID_PV,TALLERES_BID_PV,TALLERES,231,Fortalecer las capaciadades de las asociaciones para vincularse a los mercados y promover su vinculación a organizaciones que ofrecen financiamiento (créditos u otros mecanismos).,1,18378,18378
3321,BID_PV,VIAJES_BID_PV,VIÁTICOS,231,Fortalecer las capaciadades de las asociaciones para vincularse a los mercados y promover su vinculación a organizaciones que ofrecen financiamiento (créditos u otros mecanismos).,1,6880,6880
3321,BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES NACIONALES,231,Fortalecer las capaciadades de las asociaciones para vincularse a los mercados y promover su vinculación a organizaciones que ofrecen financiamiento (créditos u otros mecanismos).,1,2884,2884
3321,BID_PV,VIAJES_BID_PV,PASAJES AÉREOS NACIONALES,231,Fortalecer las capaciadades de las asociaciones para vincularse a los mercados y promover su vinculación a organizaciones que ofrecen financiamiento (créditos u otros mecanismos).,1,37214,37214
3321,BID_PV,VIAJES_BID_PV,HOSPEDAJE NACIONAL,231,Fortalecer las capaciadades de las asociaciones para vincularse a los mercados y promover su vinculación a organizaciones que ofrecen financiamiento (créditos u otros mecanismos).,1,4306,4306
3331,RE_WILD_2,VIAJES_REWILD,VIÁTICOS,"A.1.3.1,",viàticos nacionales,1,15040,15040
3331,RE_WILD_2,VIAJES_REWILD,VIÁTICOS,"A.1.3.1,",Viaticos internacionales,1,16875,16875
3331,RE_WILD_2,VIAJES_REWILD,PASAJES TERRESTRES NACIONALES,"A.1.3.1,",pasajes nacionales,1,8673,8673
3331,RE_WILD_2,VIAJES_REWILD,PASAJES AÉREOS NACIONALES,"A.1.3.1,",pasajes nacionales,1,4346,4346
3331,RE_WILD_2,VIAJES_REWILD,PASAJES AÉREOS NACIONALES,"A.1.3.1,",pasajes internacionales,1,60000,60000
3331,RE_WILD_2,VIAJES_REWILD,HOSPEDAJE NACIONAL,"A.1.3.1,",hospedaje nacional,1,11953,11953
3331,RE_WILD_2,VIAJES_REWILD,HOSPEDAJE NACIONAL,"A.1.3.1,",hospedaje internacional,1,30000,30000
3331,RE_WILD_2,VIAJES_RF,HOSPEDAJE NACIONAL,"A.1.3.1,",hospedaje terceros,1,10828,10828
3331,RE_WILD_2,VIAJES_REWILD,VIÁTICOS,"A.1.3.1,",Gasolina,1,1630,1630
3331,RE_WILD_2,EQUIPAMIENTO_REWILD,ALIMENTACIÓN / VÍVERES,A.1.6,talleres  alimentaciòn,1,13402,13402
3331,RE_WILD_2,EQUIPAMIENTO_REWILD,ALIMENTACIÓN / VÍVERES,A.1.6,alquiler salon,1,5500,5500
3331,RE_WILD_2,CONSULTORES_REWILD,CONSULTORES,A1.2,consultor exportaciòn,1,75000,75000
3331,BID_PV,VIAJES_BID_PV,VIÁTICOS,232,Promover el posicionamiento de los recursos del bosque de Pando con eventos comerciales en localidades priorizadas,1,10235,10235
3331,BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES NACIONALES,232,Promover el posicionamiento de los recursos del bosque de Pando con eventos comerciales en localidades priorizadas,1,3985,3985
3331,BID_PV,VIAJES_BID_PV,PASAJES AÉREOS NACIONALES,232,Promover el posicionamiento de los recursos del bosque de Pando con eventos comerciales en localidades priorizadas,1,21475,21475
3331,BID_PV,VIAJES_BID_PV,HOSPEDAJE NACIONAL,232,Promover el posicionamiento de los recursos del bosque de Pando con eventos comerciales en localidades priorizadas,1,2071,2071
3331,BID_PV,TALLERES_BID_PV,REUNIONES Y TALLERES EMPREND. PRODUC.,232,Promover el posicionamiento de los recursos del bosque de Pando con eventos comerciales en localidades priorizadas,1,62882,62882
3331,RAINFOREST,VIAJES_RF,COMBUSTIBLE,A3.2 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"2218,74","2218,74"
3331,RAINFOREST,VIAJES_RF,VIÁTICOS,A3.2 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,0,0
3331,RAINFOREST,VIAJES_RF,PASAJES TERRESTRES NACIONALES,A3.2 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"2031,3","2031,3"
3331,RAINFOREST,VIAJES_RF,PASAJES AÉREOS NACIONALES,A3.2 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"2406,3","2406,3"
3331,RAINFOREST,VIAJES_RF,HOSPEDAJE NACIONAL,A3.2 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"966,3","966,3"
3331,RAINFOREST,VIAJES_RF,ALQUILER DE VEHÍCULOS,A3.2 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"2406,28","2406,28"
3331,RAINFOREST,VIAJES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.2 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"1520,62","1520,62"
3331,EROL_2,CONSULTING_EROL_2,CONSULTORÍA PARA IDENTIFICACIÓN DE REQUERIMIENTOS DE EXPORTACIÓN,R.3.1.,Diagnosis of the economic effects of the cross-border movement of NTFPs (micro and macro),1,24360,24360
3421,AKAM_CCAM,LOCAL_PARTNER_ACTIVITIES,CAPACITADORES,1.4.3,Organizaciòn y equipamiento para reforestaciones en las comunidades (CIPLA y comunidades campesinas),1,"47212,45","47212,45"
3421,AKAM_CCAM,LOCAL_PARTNER_INVESTMENTS,EQUIPOS RIEGO,2.2,Implementaciòn y equipamiento de viveros comunales,1,"1247,66","1247,66"
3521,BID_PV,CONSULTORIAS,CONSULTORES,222,Optimizar los procesos de transformación: uso adecuado agua y promoviendo uso de energía renovable.,1,242645,242645
3521,BID_PV,VIAJES_BID_PV,COMBUSTIBLE,222,Optimizar los procesos de transformación: uso adecuado agua y promoviendo uso de energía renovable.,1,3753,3753
3121,AFD,VIAJES_AFD,HOSPEDAJE ACEAA,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"9942,72","9942,72"
3121,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALÓN (COMUN. Y PUEBLOS),"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"4555,3","4555,3"
3121,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE VEHICULOS (INCLUYE BOTES),"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"7396,22","7396,22"
3121,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MATERIALES DE OFICINA,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"2556,7","2556,7"
3121,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,"GASOLINA, ACEITE Y PRODUCTOS DE LIMIPIEZA","A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"3756,92","3756,92"
3121,AFD,EQUIPAMIENTO_TECNICO_AFD,CONGELADORAS PARA FRUTAS,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"10046,41","10046,41"
3121,AFD,EQUIPAMIENTO_TECNICO_AFD,TELEFONOS CELULARES,"A,2,2.1",Impulsar la organzacion de las comunidades para el aprovechamiento sostenible de los bosques ,1,"12022,88","12022,88"
4111,AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DES. MODULOS DE CAPACIT.,A.1.1.1.,Talleres y Capacitacion ,1,"70309,26","70309,26"
4112,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MOCHILAS CON MATERIAL EDUCATIVO,A.1.1.1.,Material Ludico,1,"28904,92","28904,92"
4113,AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DISEÑO APLIC. COMUNIC. Y EDUCACION,A.1.1.1.,Aplicación con enfoque pedagogico ,1,"54684,98","54684,98"
4113,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,FOLLETOS Y APLIC. DIGITALES,A.1.1.1.,Aplicación con enfoque pedagogico ,1,"77340,17","77340,17"
4113,AAF9_PANDO,MATERIALES_DE_DIVULGACION,MATERIALES DE PROMOCIÓN Y COMUNICACIÓN,A 2.1. ,Juegos de fauna amazónica ,1,6000,6000
4113,AAF9_BENI,MATERIALES_DE_DIVULGACION,MATERIALES DE PROMOCIÓN Y COMUNICACIÓN,A 2.3 Area C,"Comic Borochi, diagramacion ajuste e impreisones",1,15000,15000
4114,AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. MEJORA MOD. OBSERV.,"A.1.3.1,",Actualizacion del OFACC,1,"117182,1","117182,1"
4114,AFD,VIAJES_AFD,VIATICOS CAMPO (ACEAA),A.1.2.3,Incluir breves conceptos de politicas publicas al OFACC,1,5000,5000
4114,AFD,VIAJES_AFD,VIATICOS CIUDAD (ACEAA),A.1.2.3,Incluir breves conceptos de politicas publicas al OFACC,1,"3161,12","3161,12"
4114,AFD,VIAJES_AFD,HOSPEDAJE ACEAA,A.1.2.3,Incluir breves conceptos de politicas publicas al OFACC,1,"4942,72","4942,72"
4114,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE VEHICULOS (INCLUYE BOTES),A.1.2.3,Incluir breves conceptos de politicas publicas al OFACC,1,"1896,22","1896,22"
4121,IIED,TALLERES_IIED,TALLERES,1.5.9,Talleres y capacitaciones (8),1,89700,89700
4121,IIED,VIAJES_Y_CAMPO,GASTOS DE VIAJE CAMPO,1.5.9,Viajes nacionales (8),1,40700,40700
4121,IIED,TALLERES_IIED,TALLERES,2.1.7,Viaje internacional (1),1,"107349,6","107349,6"
4122,AFD,VIAJES_AFD,PASAJES AEREOS,"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,18000,18000
4122,AFD,VIAJES_AFD,TRANSPORTE TERRESTRE,"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"35154,63","35154,63"
4122,AFD,VIAJES_AFD,HOSPEDAJE ACEAA,"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"29828,16","29828,16"
4122,AFD,VIAJES_AFD,VIATICOS CAMPO (ACEAA),"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,27000,27000
4122,AFD,VIAJES_AFD,ALIMENTACION TALLERES,"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"84533,67","84533,67"
4122,AFD,VIAJES_AFD,VIATICOS CIUDAD (ACEAA),"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"28644,36","28644,36"
4122,AFD,VIAJES_AFD,VIÁTICOS TERCEROS,"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,75000,75000
4122,AFD,VIAJES_AFD,HOSPEDAJE TERCEROS,"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"69529,5","69529,5"
4122,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,"GASOLINA, ACEITE Y PRODUCTOS DE LIMIPIEZA","A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"11270,76","11270,76"
4122,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALÓN (CIUDAD),"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"16665,9","16665,9"
4122,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MATERIALES DE OFICINA,"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"7610,1","7610,1"
4122,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALÓN (CIUDAD),"A.1.1.2 , A.1.1.3, A.1.1.4","Impartir talleres sobre conceptos de conservacion de biodiversidad, manejo de bosques,adaptación, cambio climatico y politicas publicas.",1,"30467,34","30467,34"
4123,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALÓN (CIUDAD),"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,"20311,56","20311,56"
4123,AFD,VIAJES_AFD,ALIMENTACION TALLERES,"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,"22090,22","22090,22"
4123,AFD,VIAJES_AFD,TRANSPORTE TERRESTRE,"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,"23436,42","23436,42"
4123,AFD,VIAJES_AFD,VIÁTICOS TERCEROS,"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,36000,36000
4123,AFD,VIAJES_AFD,HOSPEDAJE TERCEROS,"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,46353,46353
4123,AFD,VIAJES_AFD,VIATICOS CAMPO (ACEAA),"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,13000,13000
4123,AFD,VIAJES_AFD,VIATICOS CIUDAD (ACEAA),"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,8000,8000
4123,AFD,VIAJES_AFD,PASAJES AEREOS,"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,"8403,6","8403,6"
4123,AFD,VIAJES_AFD,HOSPEDAJE ACEAA,"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,10000,10000
4123,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE VEHICULOS (INCLUYE BOTES),"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,21000,21000
4123,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MATERIALES DE OFICINA,"A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,"5113,4","5113,4"
4123,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,"GASOLINA, ACEITE Y PRODUCTOS DE LIMIPIEZA","A.1.4.1 , A.1.4.2.",Impartir talleres de politicas publicas a tecnicos municipales y de la gobernacion ,1,"7513,84","7513,84"
4131,IIED,CONSULTORIAS_IIED,CONSULTORES,B5,ND,1,"35229,09","35229,09"
4142,AFD,VIAJES_AFD,PASAJES AEREOS,"A,1.2.2",Generar material audiovisual e impreso ,1,6000,6000
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,BANNERS,"A,1.2.2",Generar material audiovisual e impreso ,2,"898,39","1796,78"
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,PUBLICIDAD RADIOS,"A,1.2.2",Generar material audiovisual e impreso ,3,"39060,7","117182,1"
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,DISEÑO E IMPRESIÓN DE COMICS,"A,1.2.2",Generar material audiovisual e impreso ,1,"21092,78","21092,78"
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,FOLLETOS Y APLIC. DIGITALES,"A,1.2.2",Generar material audiovisual e impreso ,1,"11718,2","11718,2"
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,VIDEOS,A.1.2.2,Generar material audiovisual e impreso ,1,"54684,98","54684,98"
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,PAGO REDES SOC. MATERIAL AUDIOVISUAL,A.1.2.3,Difundir informacion comunicacional de sensibilizacion mediante redes sociales ,1,"6257,52","6257,52"
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,PAGO TV Y REDIODIFUSIÓN SPOT,A.1.2.3,Difundir informacion comunicacional de sensibilizacion mediante redes sociales ,1,"25780,06","25780,06"
4142,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,STAND PARA FERIAS,"A,.1.2.3",Difundir informacion comunicacional de sensibilizacion mediante redes sociales ,1,"6249,71","6249,71"
4142,RAINFOREST,COSTOS_OPERATIVOS_RF,"DISEÑO. IMPRESIÓN, DIVULGACIÓN MATERIALES",A5.1 / 8 / 8.1,"Diseño e impresión de cartillas de planes de manejo, planes de control y planes financieros.",1,"4491,75","4491,75"
4142,RAINFOREST,COSTOS_OPERATIVOS_RF,"DISEÑO. IMPRESIÓN, DIVULGACIÓN MATERIALES",A5.1 / 8 / 8.2,Establecer la señalizacion para la delimitación de las áreas protegidas,1,"138592,9","138592,9"
4142,RAINFOREST,COSTOS_OPERATIVOS_RF,"DISEÑO. IMPRESIÓN, DIVULGACIÓN MATERIALES",A5.1 / 8 / 8.3,Material impreso y audiovisual para promover las APs,1,"206539,86","206539,86"
4142,RAINFOREST,COSTOS_OPERATIVOS_RF,"DISEÑO. IMPRESIÓN, DIVULGACIÓN MATERIALES",A5.1 / 8 / 8.4,Diseño e imprsión de cartillas de capacitación sobre manejo de APs,1,"29944,98","29944,98"
4142,RAINFOREST,COSTOS_OPERATIVOS_RF,"DISEÑO. IMPRESIÓN, DIVULGACIÓN MATERIALES",A5.1 / 8 / 8.5,Diseño e impresión de cartillas sobre manejo de recursos forestales,1,"53342,34","53342,34"
4142,RAINFOREST,COSTOS_OPERATIVOS_RF,"DISEÑO. IMPRESIÓN, DIVULGACIÓN MATERIALES",A5.1 / 8 / 8.6,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"59889,96","59889,96"
4142,RAINFOREST,COSTOS_OPERATIVOS_RF,"DISEÑO. IMPRESIÓN, DIVULGACIÓN MATERIALES",A5.1 / 8 / 8.7,Diseño e impresión de cartillas de capacitación de módulos de pesca,1,"29944,98","29944,98"
4211,AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DESARR. PLANES ACCION CLIMATICA,A.2.1.4.,Elaborar planes de accion climatica para enfrentar los efectos adversos del cambio climatico (inundaciones e incendios),1,"85399,54","85399,54"
4211,AFD,VIAJES_AFD,ALIMENTACION TALLERES,A.2.1.4.,Elaborar planes de accion climatica para enfrentar los efectos adversos del cambio climatico (inundaciones e incendios),1,5000,5000
4213,AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. DES. PLANES DE ECOTURISMO,A.2.1.3,Elaborar planes locales de ecoturismo ,1,"46872,84","46872,84"
4213,AFD,VIAJES_AFD,ALIMENTACION TALLERES,A.2.1.3,Elaborar planes locales de ecoturismo ,1,5000,5000
4214,AFD,VIAJES_AFD,TRANSPORTE TERRESTRE,A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"8718,21","8718,21"
4214,AFD,VIAJES_AFD,VIÁTICOS TERCEROS,A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,12000,12000
4214,AFD,VIAJES_AFD,ALIMENTACION TALLERES,A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,13000,13000
4214,AFD,VIAJES_AFD,VIATICOS CIUDAD (ACEAA),A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"7161,12","7161,12"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALÓN (CIUDAD),A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"10155,78","10155,78"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MATERIALES DE OFICINA,A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"2556,7","2556,7"
4214,AFD,VIAJES_AFD,VIATICOS CAMPO (ACEAA),A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"3309,26","3309,26"
4214,AFD,VIAJES_AFD,HOSPEDAJE TERCEROS,A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"23176,5","23176,5"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE VEHICULOS (INCLUYE BOTES),A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"12396,22","12396,22"
4214,AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. INCLUSION PROP. PTDIs,A.3.1.2,Reuniones con OSC y gobiernos municipales y departamental,1,"191397,43","191397,43"
4214,AFD,VIAJES_AFD,VIATICOS CAMPO (ACEAA),A.3.1.3,Validacion de talleres de documentos de planificacion ,1,3500,3500
4214,AFD,VIAJES_AFD,VIÁTICOS TERCEROS,A.3.1.3,Validacion de talleres de documentos de planificacion ,1,12000,12000
4214,AFD,VIAJES_AFD,HOSPEDAJE TERCEROS,A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"23176,5","23176,5"
4214,AFD,VIAJES_AFD,ALIMENTACION TALLERES,A.3.1.3,Validacion de talleres de documentos de planificacion ,1,13000,13000
4214,AFD,VIAJES_AFD,VIATICOS CIUDAD (ACEAA),A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"7161,12","7161,12"
4214,AFD,VIAJES_AFD,TRANSPORTE TERRESTRE,A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"8718,21","8718,21"
4214,AFD,VIAJES_AFD,HOSPEDAJE ACEAA,A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"9885,48","9885,48"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALÓN (CIUDAD),A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"10115,78","10115,78"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE VEHICULOS (INCLUYE BOTES),A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"12396,22","12396,22"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MATERIALES DE OFICINA,A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"2556,7","2556,7"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,FOLLETOS Y APLIC. DIGITALES,A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"11718,2","11718,2"
4214,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,"GASOLINA, ACEITE Y PRODUCTOS DE LIMIPIEZA",A.3.1.3,Validacion de talleres de documentos de planificacion ,1,"3756,92","3756,92"
4212,FCF_3,VIAJES_FCF3,COMBUSTIBLE,1.4,Combustible,1,1400,1400
4222,EROL_2,CONSULTING_EROL_2,CONSULTORÍAS PARA INCORPORAR ECONOMÍA DE BOSQUES EN PLANES SUBNACIONALES,R3.2.,Integrating forest management into subnational government planning,1,55680,55680
4222,EROL_2,TRAVEL_AND_WORKSHOPS_EROL_2,VIAJES,R3.2.,Viajes ,1,20880,20880
4222,EROL_2,TRAVEL_AND_WORKSHOPS_EROL_2,TALLERES,R3.2.,Talleres,1,13920,13920
4212,FCF_3,VIAJES_FCF3,PASAJES TERRESTRES NACIONALES,1.4,Lavado de auto,1,80,80
4212,FCF_3,VIAJES_FCF3,PASAJES AÉREOS NACIONALES,1.4,Pasajes aéreos  Carla Ramirez y Stephanie Torrico ,1,5000,5000
4212,FCF_3,REUNIONES_Y_TALLERES,REUNIONES Y TALLERES EMPREND. PRODUC. ,1.5,Alimentación ,1,4000,4000
4212,FCF_3,REUNIONES_Y_TALLERES,ALQUILERES VARIOS PARA PROYECTOS,1.5,Técnicos de campo ,1,22000,22000
4212,FCF_3,REUNIONES_Y_TALLERES,ALQUILERES VARIOS PARA PROYECTOS,1.5,Viaticos de tereros ,1,4000,4000
4232,FCF_3,VIAJES_FCF3,COMBUSTIBLE,1.4,Combustible ,1,"477,02","477,02"
4232,FCF_3,VIAJES_FCF3,PASAJES TERRESTRES NACIONALES,1.4,Pasajes terrestre Beni,1,1200,1200
4232,FCF_3,VIAJES_FCF3,PASAJES AÉREOS NACIONALES,1.4,Pasajes aéreos nacionales ,1,4000,4000
4232,FCF_3,REUNIONES_Y_TALLERES,REUNIONES Y TALLERES EMPREND. PRODUC. ,1.5,Alimento para patrullaje  EBB,1,"3823,23","3823,23"
